[
[ -0.42, -0.73, 0, 1, 0 ],
[ 0.89, -0.6900000000000001, 0, 1, 0 ],
[ 0.15, -0.48, 0, 0, 1 ],
[ 0.89, -0.67, 0, 1, 0 ],
[ 0.66, 0.51, 0, 0, 1 ],
[ 0.98, -0.97, 0, 1, 0 ],
[ -0.75, -0.72, 0, 1, 0 ],
[ -0.52, 0.04, 0, 0, 1 ],
[ 0.27, 0.5, 1, 0, 0 ],
[ -0.31, -0.27, 0, 0, 1 ],
[ 0.96, -0.15, 0, 0, 1 ],
[ -0.3, 0.73, 1, 0, 0 ],
[ 0.37, 0.01, 0, 0, 1 ],
[ -0.16, -0.84, 0, 1, 0 ],
[ -0.19, 0.8100000000000001, 1, 0, 0 ],
[ -0.13, 0.43, 1, 0, 0 ],
[ 0.01, -0.76, 0, 1, 0 ],
[ -0.23, -0.7000000000000001, 0, 1, 0 ],
[ 0.9500000000000001, 0.5600000000000001, 0, 0, 1 ],
[ -0.26, 0.52, 1, 0, 0 ],
[ 0.66, -0.62, 0, 1, 0 ],
[ -0.46, -0.66, 0, 1, 0 ],
[ 0.91, -0.8300000000000001, 0, 1, 0 ],
[ -0.17, 0.29, 1, 0, 0 ],
[ -0.3, -0.59, 0, 1, 0 ],
[ 0.28, -0.91, 0, 1, 0 ],
[ -0.12, 0.17, 1, 0, 0 ],
[ -0.51, 0.91, 0, 0, 1 ],
[ 0.1, -0.45, 0, 0, 1 ],
[ -0.97, -0.61, 0, 1, 0 ],
[ 1., -0.46, 0, 0, 1 ],
[ 0.05, 0.87, 1, 0, 0 ],
[ 0.8, -0.97, 0, 1, 0 ],
[ 0.53, -0.9400000000000001, 0, 1, 0 ],
[ -0.12, 0.8, 1, 0, 0 ],
[ -0.35, -0.77, 0, 1, 0 ],
[ -1., 0.17, 0, 0, 1 ],
[ -0.7000000000000001, -0.93, 0, 1, 0 ],
[ 0.1, -0.02, 0, 0, 1 ],
[ 0.2, 0.98, 0, 0, 1 ],
[ 0.22, 0.17, 1, 0, 0 ],
[ -0.24, 0.48, 1, 0, 0 ],
[ -0.49, 0.46, 0, 0, 1 ],
[ -0.8200000000000001, -0.34, 0, 0, 1 ],
[ 0.75, -0.8300000000000001, 0, 1, 0 ],
[ 0.45, -0.24, 0, 0, 1 ],
[ -0.46, -0.6, 0, 1, 0 ],
[ 0.91, -0.98, 0, 1, 0 ],
[ -0.02, 0.58, 1, 0, 0 ],
[ -0.79, 0.02, 0, 0, 1 ],
[ -0.89, -0.8, 0, 1, 0 ],
[ -0.9400000000000001, -0.62, 0, 1, 0 ],
[ 0.43, -0.02, 0, 0, 1 ],
[ 0.73, 0.38, 0, 0, 1 ],
[ 0.09, 0.84, 1, 0, 0 ],
[ 0.24, -0.7000000000000001, 0, 1, 0 ],
[ -0.01, 0.7000000000000001, 1, 0, 0 ],
[ -0.11, 0.31, 1, 0, 0 ],
[ -0.68, 0.9500000000000001, 0, 0, 1 ],
[ -0.85, 0.55, 0, 0, 1 ],
[ -0.16, 0.73, 1, 0, 0 ],
[ 0.74, -0.5, 0, 1, 0 ],
[ 0.8300000000000001, -0.54, 0, 1, 0 ],
[ -0.37, 0.61, 1, 0, 0 ],
[ -0.91, 0.45, 0, 0, 1 ],
[ 0.1, -0.02, 0, 0, 1 ],
[ 0.42, -0.5700000000000001, 0, 1, 0 ],
[ 0.5700000000000001, -0.85, 0, 1, 0 ],
[ -0.71, 0.27, 0, 0, 1 ],
[ -0.3, 0.44, 1, 0, 0 ],
[ 0.05, 0.59, 1, 0, 0 ],
[ -0.46, 0.45, 0, 0, 1 ],
[ -0.21, -0.62, 0, 1, 0 ],
[ -0.68, 0.8, 0, 0, 1 ],
[ 0.18, 0.37, 1, 0, 0 ],
[ -0.59, 0.34, 0, 0, 1 ],
[ -0.12, 0.65, 1, 0, 0 ],
[ -0.73, 0.06, 0, 0, 1 ],
[ 0.93, -0.54, 0, 1, 0 ],
[ 0.92, 0.53, 0, 0, 1 ],
[ 0.23, 0.31, 1, 0, 0 ],
[ -0.4, -0.86, 0, 1, 0 ],
[ 0.71, 0.62, 0, 0, 1 ],
[ 0.28, 0.7000000000000001, 1, 0, 0 ],
[ -0.3, -0.84, 0, 1, 0 ],
[ -0.6, -0.61, 0, 1, 0 ],
[ -0.23, 0.61, 1, 0, 0 ],
[ 0.04, 0.12, 1, 0, 0 ],
[ -0.47, -0.88, 0, 1, 0 ],
[ -0.29, 0.28, 1, 0, 0 ],
[ 0.19, -0.64, 0, 1, 0 ],
[ -0.31, -0.04, 0, 0, 1 ],
[ 0.08, 0.31, 1, 0, 0 ],
[ 0.38, 0.63, 0, 0, 1 ],
[ 0.14, 0.18, 1, 0, 0 ],
[ -0.14, 0.48, 1, 0, 0 ],
[ 0.38, -0.99, 0, 1, 0 ],
[ -0.48, 0.32, 0, 0, 1 ],
[ -0.27, 0.59, 1, 0, 0 ],
[ -0.28, 0.48, 1, 0, 0 ],
[ 0.67, 0.38, 0, 0, 1 ],
[ 0.53, 0.35, 0, 0, 1 ],
[ -0.8300000000000001, 0.76, 0, 0, 1 ],
[ -0.18, -0.01, 0, 0, 1 ],
[ -0.78, 0.88, 0, 0, 1 ],
[ 0.92, -0.42, 0, 0, 1 ],
[ -0.04, -0.53, 0, 1, 0 ],
[ 0.05, 0.75, 1, 0, 0 ],
[ 0.22, -0.5, 0, 1, 0 ],
[ -0.28, -0.73, 0, 1, 0 ],
[ 0.02, 0.31, 1, 0, 0 ],
[ 0.01, -0.98, 0, 1, 0 ],
[ -0.38, 0.62, 1, 0, 0 ],
[ 0.8100000000000001, -0.73, 0, 1, 0 ],
[ 0.27, 0.37, 1, 0, 0 ],
[ -0.13, -0.98, 0, 1, 0 ],
[ -0.31, 0.43, 1, 0, 0 ],
[ -0.67, 0.8300000000000001, 0, 0, 1 ],
[ -0.2, 0.29, 1, 0, 0 ],
[ 0.36, -0.29, 0, 0, 1 ],
[ 0.27, 0.34, 1, 0, 0 ],
[ -0.48, -0.87, 0, 1, 0 ],
[ 0.2, 0.5, 1, 0, 0 ],
[ -0.88, 0.23, 0, 0, 1 ],
[ 0.43, -0.52, 0, 1, 0 ],
[ -0.39, 0.12, 0, 0, 1 ],
[ -0.9, 0.84, 0, 0, 1 ],
[ -0.17, -0.87, 0, 1, 0 ],
[ 0.92, -0.9, 0, 1, 0 ],
[ 0.91, -0.73, 0, 1, 0 ],
[ 0.12, 0.6, 1, 0, 0 ],
[ -0.74, -0.5, 0, 1, 0 ],
[ 0.54, -0.92, 0, 1, 0 ],
[ -0.85, -0.16, 0, 0, 1 ],
[ 0.4, -0.75, 0, 1, 0 ],
[ -0.53, -0.48, 0, 0, 1 ],
[ 0.13, -0.63, 0, 1, 0 ],
[ 0.75, -0.45, 0, 0, 1 ],
[ 0.3, 0.8200000000000001, 0, 0, 1 ],
[ -0.31, -0.1, 0, 0, 1 ],
[ -0.84, -0.27, 0, 0, 1 ],
[ -0.11, 0.75, 1, 0, 0 ],
[ 0.17, 0.66, 1, 0, 0 ],
[ 0.9500000000000001, -0.11, 0, 0, 1 ],
[ -0.89, -0.39, 0, 0, 1 ],
[ 0.21, -0.77, 0, 1, 0 ],
[ 0.18, -0.98, 0, 1, 0 ],
[ -0.8, 0.6, 0, 0, 1 ],
[ 0.86, 0.54, 0, 0, 1 ],
[ 0.76, -0.62, 0, 1, 0 ],
[ -0.21, -0.54, 0, 1, 0 ],
[ 0.34, 0.8300000000000001, 0, 0, 1 ],
[ -0.16, 0.74, 1, 0, 0 ],
[ -0.22, 0.29, 1, 0, 0 ],
[ 0.29, 0.47, 1, 0, 0 ],
[ 0.73, -0.41, 0, 0, 1 ],
[ 0.04, 0.48, 1, 0, 0 ],
[ -0.87, 0.2, 0, 0, 1 ],
[ -0.71, -0.8200000000000001, 0, 1, 0 ],
[ -0.18, 0.6, 1, 0, 0 ],
[ 0.44, -0.8200000000000001, 0, 1, 0 ],
[ -0.8300000000000001, 0.44, 0, 0, 1 ],
[ -0.07000000000000001, 0.77, 1, 0, 0 ],
[ 0.67, -0.92, 0, 1, 0 ],
[ 0.09, 0.73, 1, 0, 0 ],
[ -0.22, 0.79, 1, 0, 0 ],
[ 0.64, -0.72, 0, 1, 0 ],
[ -0.13, -0.4, 0, 0, 1 ],
[ 0.2, 0.22, 1, 0, 0 ],
[ 0.1, -0.19, 0, 0, 1 ],
[ 0.1, -0.74, 0, 1, 0 ],
[ 0.47, -0.52, 0, 1, 0 ],
[ -0.5700000000000001, -0.71, 0, 1, 0 ],
[ 0.28, 0.73, 1, 0, 0 ],
[ -0.07000000000000001, 0.31, 1, 0, 0 ],
[ -0.27, 0.39, 1, 0, 0 ],
[ 0.52, -0.76, 0, 1, 0 ],
[ -0.31, -0.52, 0, 1, 0 ],
[ -0.36, 0.48, 1, 0, 0 ],
[ 0.76, -0.88, 0, 1, 0 ],
[ -0.31, 0.75, 1, 0, 0 ],
[ 0.3, 0.6900000000000001, 1, 0, 0 ],
[ -0.3, -0.84, 0, 1, 0 ],
[ 0.62, -0.51, 0, 1, 0 ],
[ 0.34, 0.66, 1, 0, 0 ],
[ -0.14, 0.28, 1, 0, 0 ],
[ -0.2, 0.5, 1, 0, 0 ],
[ 0.51, -0.33, 0, 0, 1 ],
[ -0.12, 0.01, 0, 0, 1 ],
[ 0.16, 0.16, 1, 0, 0 ],
[ 0.33, 0.3, 1, 0, 0 ],
[ -0.21, 0.41, 1, 0, 0 ],
[ -0.73, -0.92, 0, 1, 0 ],
[ 0.85, -0.71, 0, 1, 0 ],
[ 0.25, -0.61, 0, 1, 0 ],
[ 0.31, -0.8200000000000001, 0, 1, 0 ],
[ -0.64, 0.58, 0, 0, 1 ],
[ -0.06, 0.12, 1, 0, 0 ],
[ 0.06, -0.85, 0, 1, 0 ],
[ 0.22, 0.53, 1, 0, 0 ],
[ 0.1, 0.37, 1, 0, 0 ],
[ 0.49, 0.2, 0, 0, 1 ],
[ -0.06, 0.12, 1, 0, 0 ],
[ 0.23, 0.24, 1, 0, 0 ],
[ 0.13, -0.02, 0, 0, 1 ],
[ 0.01, 0.87, 1, 0, 0 ],
[ -0.39, -0.9500000000000001, 0, 1, 0 ],
[ 0.33, 0.77, 0, 0, 1 ],
[ -0.5600000000000001, 0.52, 0, 0, 1 ],
[ 0.8300000000000001, -0.6, 0, 1, 0 ],
[ -0.34, 0.68, 1, 0, 0 ],
[ 0.25, 0.77, 1, 0, 0 ],
[ -0.66, 0.8200000000000001, 0, 0, 1 ],
[ -0.06, -0.72, 0, 1, 0 ],
[ -0.5600000000000001, -0.52, 0, 1, 0 ],
[ -0.5700000000000001, -0.54, 0, 1, 0 ],
[ 0.05, 0.13, 1, 0, 0 ],
[ -0.72, -0.87, 0, 1, 0 ],
[ -0.28, -0.89, 0, 1, 0 ],
[ -0.8100000000000001, -0.98, 0, 1, 0 ],
[ 0.46, 0.52, 0, 0, 1 ],
[ 0.9400000000000001, -0.09, 0, 0, 1 ],
[ -0.31, 0.66, 1, 0, 0 ],
[ 0.64, -0.78, 0, 1, 0 ],
[ -0.6, -0.34, 0, 0, 1 ],
[ -0.39, 0.73, 0, 0, 1 ],
[ 0.26, -0.85, 0, 1, 0 ],
[ -0.33, -0.68, 0, 1, 0 ],
[ 0.35, 0.41, 1, 0, 0 ],
[ -0.24, 0.19, 1, 0, 0 ],
[ 0.19, 0.79, 1, 0, 0 ],
[ 0.67, -0.77, 0, 1, 0 ],
[ -0.75, -0.84, 0, 1, 0 ],
[ -0.13, 0.79, 1, 0, 0 ],
[ 0.44, -0.55, 0, 1, 0 ],
[ 0.15, 0.21, 1, 0, 0 ],
[ 0.58, 0.13, 0, 0, 1 ],
[ -0.28, -0.71, 0, 1, 0 ],
[ 0.29, -0.79, 0, 1, 0 ],
[ -0.51, 0.51, 0, 0, 1 ],
[ 0.29, 0.59, 1, 0, 0 ],
[ 0.71, -0.9500000000000001, 0, 1, 0 ],
[ 0.02, -0.71, 0, 1, 0 ],
[ 0.36, -0.42, 0, 0, 1 ],
[ 0.6, 0.48, 0, 0, 1 ],
[ -0.37, 0.51, 1, 0, 0 ],
[ 0.05, 0.23, 1, 0, 0 ],
[ 0.37, -0.98, 0, 1, 0 ],
[ -0.8, -0.05, 0, 0, 1 ],
[ 0.15, 0.32, 1, 0, 0 ],
[ -0.1, -0.33, 0, 0, 1 ],
[ 0.7000000000000001, -0.38, 0, 0, 1 ],
[ -0.06, 0.29, 1, 0, 0 ],
[ -0.29, 0.47, 1, 0, 0 ],
[ -0.75, 0.8300000000000001, 0, 0, 1 ],
[ 0.19, 0.52, 1, 0, 0 ],
[ 0.49, 0.01, 0, 0, 1 ],
[ 0.64, 0.06, 0, 0, 1 ],
[ 0.58, 0.78, 0, 0, 1 ],
[ -0.66, -0.65, 0, 1, 0 ],
[ 0.77, -0.89, 0, 1, 0 ],
[ 0.52, -0.53, 0, 1, 0 ],
[ -0.04, 0.63, 1, 0, 0 ],
[ 0.22, 0.39, 1, 0, 0 ],
[ -0.09, -0.71, 0, 1, 0 ],
[ 0.42, 0.37, 0, 0, 1 ],
[ -0.16, 0.64, 1, 0, 0 ],
[ 0.75, -0.66, 0, 1, 0 ],
[ 0.01, 0.54, 1, 0, 0 ],
[ -0.02, 0.32, 1, 0, 0 ],
[ -0.4, -0.2, 0, 0, 1 ],
[ 0.06, 0.39, 1, 0, 0 ],
[ 0.22, 0.35, 1, 0, 0 ],
[ -0.84, -0.03, 0, 0, 1 ],
[ -0.6, 1., 0, 0, 1 ],
[ -0.79, -0.92, 0, 1, 0 ],
[ 0.27, 0.7000000000000001, 1, 0, 0 ],
[ 0.3, 0.26, 1, 0, 0 ],
[ 0.75, 0.44, 0, 0, 1 ],
[ 1., -0.17, 0, 0, 1 ],
[ 0.06, 0.49, 1, 0, 0 ],
[ 0.75, -0.16, 0, 0, 1 ],
[ 0.03, 0.52, 1, 0, 0 ],
[ -0.13, -0.9500000000000001, 0, 1, 0 ],
[ 0.07000000000000001, -0.47, 0, 0, 1 ],
[ -0.54, -0.66, 0, 1, 0 ],
[ -0.04, 0.5600000000000001, 1, 0, 0 ],
[ 0.26, 0.32, 1, 0, 0 ],
[ -0.28, -0.64, 0, 1, 0 ],
[ 0.78, -0.06, 0, 0, 1 ],
[ -0.62, 0.75, 0, 0, 1 ],
[ -0.52, -0.16, 0, 0, 1 ],
[ -0.38, -0.53, 0, 1, 0 ],
[ -0.01, -0.96, 0, 1, 0 ],
[ 0.04, 0.78, 1, 0, 0 ],
[ -0.53, 0.58, 0, 0, 1 ],
[ -0.99, 0.2, 0, 0, 1 ],
[ 0.3, 0.37, 1, 0, 0 ],
[ 0.26, 0.34, 1, 0, 0 ],
[ 0.31, 0.66, 1, 0, 0 ],
[ -0.86, -0.91, 0, 1, 0 ],
[ -0.13, 0.68, 1, 0, 0 ],
[ 0.29, 0.3, 1, 0, 0 ],
[ -0.66, -0.48, 0, 0, 1 ],
[ -0.68, 0.19, 0, 0, 1 ],
[ -0.96, -0.54, 0, 1, 0 ],
[ -0.19, 0.92, 0, 0, 1 ],
[ 0.18, 0.77, 1, 0, 0 ],
[ -0.64, -0.6900000000000001, 0, 1, 0 ],
[ 0.42, 0.06, 0, 0, 1 ],
[ -0.72, 0.25, 0, 0, 1 ],
[ -0.05, 0.47, 1, 0, 0 ],
[ -0.13, 0.4, 1, 0, 0 ],
[ -0.14, -0.67, 0, 1, 0 ],
[ -0.93, -0.6, 0, 1, 0 ],
[ 0.74, -0.91, 0, 1, 0 ],
[ -0.19, -0.79, 0, 1, 0 ],
[ -1., 0.13, 0, 0, 1 ],
[ 0.8300000000000001, -0.17, 0, 0, 1 ],
[ 0.09, 0.8, 1, 0, 0 ],
[ -0.16, 0.29, 1, 0, 0 ],
[ -0.09, 0.42, 1, 0, 0 ],
[ -0.53, -0.75, 0, 1, 0 ],
[ -0.08, 0.54, 1, 0, 0 ],
[ 0.01, 0.45, 1, 0, 0 ],
[ -0.73, 0.9500000000000001, 0, 0, 1 ],
[ 0.4, -0.06, 0, 0, 1 ],
[ 0.6, -0.68, 0, 1, 0 ],
[ 0.26, 0.58, 1, 0, 0 ],
[ -0.05, 0.2, 1, 0, 0 ],
[ -0.27, -0.9500000000000001, 0, 1, 0 ],
[ 0.36, -0.96, 0, 1, 0 ],
[ -0.8200000000000001, 0.78, 0, 0, 1 ],
[ -0.1, -0.74, 0, 1, 0 ],
[ 0.5700000000000001, 0.12, 0, 0, 1 ],
[ -0.24, -0.11, 0, 0, 1 ],
[ 0.47, -0.6, 0, 1, 0 ],
[ 0.32, -0.66, 0, 1, 0 ],
[ 0.76, -0.8, 0, 1, 0 ],
[ 0.05, 0.68, 1, 0, 0 ],
[ 0.92, -0.35, 0, 0, 1 ],
[ 0.08, 0.52, 1, 0, 0 ],
[ 0.47, 0.44, 0, 0, 1 ],
[ 0.28, 0.38, 1, 0, 0 ],
[ -0.8300000000000001, -0.67, 0, 1, 0 ],
[ -0.18, 0.77, 1, 0, 0 ],
[ 0.86, 0.23, 0, 0, 1 ],
[ -0.86, -0.87, 0, 1, 0 ],
[ -0.16, 0.38, 1, 0, 0 ],
[ 0.9500000000000001, -0.9400000000000001, 0, 1, 0 ],
[ 0.93, 0.79, 0, 0, 1 ],
[ -0.03, 0.55, 1, 0, 0 ],
[ -0.72, -0.39, 0, 0, 1 ],
[ -0.8200000000000001, -0.27, 0, 0, 1 ],
[ 0.17, -0.49, 0, 0, 1 ],
[ 0.34, -0.98, 0, 1, 0 ],
[ 0.18, 0.05, 0, 0, 1 ],
[ 0.97, -0.63, 0, 1, 0 ],
[ 0.44, 0.6, 0, 0, 1 ],
[ -0.49, -0.07000000000000001, 0, 0, 1 ],
[ -0.09, 0.46, 1, 0, 0 ],
[ -0.26, 0.54, 1, 0, 0 ],
[ 0.16, -0.65, 0, 1, 0 ],
[ -0.58, -0.86, 0, 1, 0 ],
[ -0.52, -0.6, 0, 1, 0 ],
[ 0.05, 0.16, 1, 0, 0 ],
[ -0.55, -0.51, 0, 1, 0 ],
[ -0.19, 0.74, 1, 0, 0 ],
[ 0.48, -0.14, 0, 0, 1 ],
[ -0.05, -0.13, 0, 0, 1 ],
[ -0.28, 0.29, 1, 0, 0 ],
[ -0.36, 0.38, 1, 0, 0 ],
[ 0.9500000000000001, -0.31, 0, 0, 1 ],
[ -0.66, 0.73, 0, 0, 1 ],
[ -0.6900000000000001, -0.62, 0, 1, 0 ],
[ 0.17, -0.48, 0, 0, 1 ],
[ -0.1, 0.5, 1, 0, 0 ],
[ 0.13, 0.68, 1, 0, 0 ],
[ -0.02, 0.67, 1, 0, 0 ],
[ -0.2, 0.79, 1, 0, 0 ],
[ -0.02, -0.73, 0, 1, 0 ],
[ -0.91, -0.68, 0, 1, 0 ],
[ -0.04, 0.55, 1, 0, 0 ],
[ -0.09, 0.5700000000000001, 1, 0, 0 ],
[ 0.77, 0.38, 0, 0, 1 ],
[ -0.03, 0.35, 1, 0, 0 ],
[ 0.8100000000000001, -0.32, 0, 0, 1 ],
[ -0.42, -0.49, 0, 0, 1 ],
[ -0.35, -0.68, 0, 1, 0 ],
[ -0.09, 0.23, 1, 0, 0 ],
[ 0.71, 0.59, 0, 0, 1 ],
[ -0.09, 0.84, 1, 0, 0 ],
[ 0.63, 0.07000000000000001, 0, 0, 1 ],
[ 0.22, -0.8, 0, 1, 0 ],
[ 0.29, 0.76, 1, 0, 0 ],
[ -0.86, -0.97, 0, 1, 0 ],
[ -0.45, -0.62, 0, 1, 0 ],
[ 0.77, -0.55, 0, 1, 0 ],
[ 1., -0.84, 0, 1, 0 ],
[ 0.5700000000000001, -0.04, 0, 0, 1 ],
[ -0.76, 0.32, 0, 0, 1 ],
[ 0.8100000000000001, 0.92, 0, 0, 1 ],
[ 0.27, 0.32, 1, 0, 0 ],
[ -0.28, 0.75, 1, 0, 0 ],
[ -0.9400000000000001, -0.79, 0, 1, 0 ],
[ -0.24, 0.47, 1, 0, 0 ],
[ 0.32, -0.53, 0, 1, 0 ],
[ -0.27, 0.73, 1, 0, 0 ],
[ 0.7000000000000001, 0.63, 0, 0, 1 ],
[ -0.65, -0.44, 0, 0, 1 ],
[ -0.93, -0.99, 0, 1, 0 ],
[ -0.85, -0.75, 0, 1, 0 ],
[ 0.98, -0.17, 0, 0, 1 ],
];
